12/25/2013,12/25/2013,1602.48,99.11,1
12/25/2013,12/25/2013,1603.49,99.09,1
12/25/2013,12/25/2013,1603.50,99.09,1
12/25/2013,12/25/2013,1603.51,99.08,1
12/25/2013,12/25/2013,1603.52,99.08,1
12/25/2013,12/25/2013,1603.53,99.08,1
12/25/2013,12/25/2013,1603.54,99.09,1
12/25/2013,12/25/2013,1603.55,99.08,1
12/25/2013,12/25/2013,1603.56,99.07,1
12/25/2013,12/25/2013,1603.57,99.07,1
12/25/2013,12/25/2013,1603.58,99.11,1
12/25/2013,12/25/2013,1604.59,99.11,1
12/25/2013,12/25/2013,1604.60,99.10,1
12/25/2013,12/25/2013,1604.61,99.11,1
12/25/2013,12/25/2013,1604.62,99.10,1
12/25/2013,12/25/2013,1604.63,99.11,1
12/25/2013,12/25/2013,1604.64,99.11,1
12/25/2013,12/25/2013,1604.65,99.06,1
12/25/2013,12/25/2013,1604.66,99.06,1
12/25/2013,12/25/2013,1604.67,99.05,1
12/25/2013,12/25/2013,1604.68,99.07,1
12/25/2013,12/25/2013,1605.69,99.09,1
12/25/2013,12/25/2013,1605.70,99.06,1
12/25/2013,12/25/2013,1605.71,99.07,1
12/25/2013,12/25/2013,1606.72,99.09,1
12/25/2013,12/25/2013,1606.73,99.07,1
12/25/2013,12/25/2013,1606.74,99.06,1
12/25/2013,12/25/2013,1606.75,99.10,1
12/25/2013,12/25/2013,1606.76,99.10,1
12/25/2013,12/25/2013,1607.77,99.09,1
12/25/2013,12/25/2013,1608.78,99.07,1
12/25/2013,12/25/2013,1608.79,99.07,1
12/25/2013,12/25/2013,1608.80,99.08,1
12/25/2013,12/25/2013,1610.81,99.08,1
12/25/2013,12/25/2013,1610.82,99.06,2
12/25/2013,12/25/2013,1610.83,99.06,1
12/25/2013,12/25/2013,1610.84,99.05,1
12/25/2013,12/25/2013,1612.85,99.07,1
12/25/2013,12/25/2013,1612.86,99.06,1
12/25/2013,12/25/2013,1612.87,99.06,1
12/25/2013,12/25/2013,1613.88,99.07,1
12/25/2013,12/25/2013,1614.89,99.09,1
12/25/2013,12/25/2013,1615.90,99.09,1
12/25/2013,12/25/2013,1615.91,99.10,1
12/25/2013,12/25/2013,1615.92,99.10,2
12/25/2013,12/25/2013,1616.93,99.10,1
12/25/2013,12/25/2013,1617.94,99.10,1
12/25/2013,12/25/2013,1617.95,99.10,1
12/25/2013,12/25/2013,1618.96,99.10,1
12/25/2013,12/25/2013,1619.97,99.10,1
12/25/2013,12/25/2013,1620.98,99.10,1
12/25/2013,12/25/2013,1621.99,99.13,2
12/25/2013,12/25/2013,1623.100,99.11,1
12/25/2013,12/25/2013,1623.101,99.12,1
12/25/2013,12/25/2013,1623.102,99.12,1
12/25/2013,12/25/2013,1623.103,99.12,1
12/25/2013,12/25/2013,1623.104,99.13,1
12/25/2013,12/25/2013,1624.105,99.10,1
12/25/2013,12/25/2013,1624.106,99.10,1
12/25/2013,12/25/2013,1624.107,99.10,3
12/25/2013,12/25/2013,1624.108,99.10,1
12/25/2013,12/25/2013,1624.109,99.10,1
12/25/2013,12/25/2013,1624.110,99.10,1
12/25/2013,12/25/2013,1624.111,99.10,1
12/25/2013,12/25/2013,1624.112,99.10,1
12/25/2013,12/25/2013,1624.113,99.12,1
12/25/2013,12/25/2013,1624.114,99.10,1
12/25/2013,12/25/2013,1624.115,99.12,1
12/25/2013,12/25/2013,1624.116,99.10,1
12/25/2013,12/25/2013,1625.117,99.12,1
12/25/2013,12/25/2013,1625.118,99.12,1
12/25/2013,12/25/2013,1625.119,99.13,1
12/25/2013,12/25/2013,1625.120,99.14,1
12/25/2013,12/25/2013,1626.121,99.12,1
12/25/2013,12/25/2013,1626.122,99.13,1
12/25/2013,12/25/2013,1627.123,99.14,1
12/25/2013,12/25/2013,1627.124,99.14,1
12/25/2013,12/25/2013,1627.125,99.15,1
12/25/2013,12/25/2013,1627.126,99.15,1
12/25/2013,12/25/2013,1627.127,99.15,1
12/25/2013,12/25/2013,1627.128,99.15,1
12/25/2013,12/25/2013,1627.129,99.15,1
12/25/2013,12/25/2013,1627.130,99.15,1
12/25/2013,12/25/2013,1627.131,99.15,1
12/25/2013,12/25/2013,1627.132,99.15,1
12/25/2013,12/25/2013,1627.133,99.15,1
12/25/2013,12/25/2013,1627.134,99.15,1
12/25/2013,12/25/2013,1629.135,99.14,1
12/25/2013,12/25/2013,1630.136,99.13,1
12/25/2013,12/25/2013,1631.137,99.13,1
12/25/2013,12/25/2013,1642.138,99.11,1
12/25/2013,12/25/2013,1645.139,99.12,1
12/25/2013,12/25/2013,1646.140,99.10,1
12/25/2013,12/25/2013,1646.141,99.09,1
12/25/2013,12/25/2013,1651.142,99.09,1
12/25/2013,12/25/2013,1652.143,99.09,1
12/25/2013,12/25/2013,1652.144,99.10,1
12/25/2013,12/25/2013,1656.145,99.10,1
12/25/2013,12/25/2013,1700.146,99.08,1
12/25/2013,12/25/2013,1700.147,99.08,1
12/25/2013,12/25/2013,1700.148,99.09,1
12/25/2013,12/25/2013,1700.149,99.09,1
12/25/2013,12/25/2013,1701.150,99.10,1
12/25/2013,12/25/2013,1703.151,99.09,1
12/25/2013,12/25/2013,1706.152,99.10,6
12/25/2013,12/25/2013,1706.153,99.10,2
12/25/2013,12/25/2013,1707.154,99.11,1
12/25/2013,12/25/2013,1707.155,99.12,1
12/25/2013,12/25/2013,1707.156,99.11,1
12/25/2013,12/25/2013,1707.157,99.11,1
12/25/2013,12/25/2013,1707.158,99.10,1
12/25/2013,12/25/2013,1707.159,99.10,2
12/25/2013,12/25/2013,1707.160,99.10,1
12/25/2013,12/25/2013,1707.161,99.09,1
12/25/2013,12/25/2013,1707.162,99.09,1
12/25/2013,12/25/2013,1707.163,99.09,1
12/25/2013,12/25/2013,1707.164,99.09,1
12/25/2013,12/25/2013,1707.165,99.09,1
12/25/2013,12/25/2013,1707.166,99.09,1
12/25/2013,12/25/2013,1707.167,99.08,1
12/25/2013,12/25/2013,1708.168,99.08,1
12/25/2013,12/25/2013,1708.169,99.08,1
12/25/2013,12/25/2013,1708.170,99.08,1
12/25/2013,12/25/2013,1709.171,99.09,1
12/25/2013,12/25/2013,1710.172,99.08,1
12/25/2013,12/25/2013,1711.173,99.08,1
12/25/2013,12/25/2013,1711.174,99.07,1
12/25/2013,12/25/2013,1716.175,99.09,1
12/25/2013,12/25/2013,1716.176,99.09,1
12/25/2013,12/25/2013,1717.177,99.08,1
12/25/2013,12/25/2013,1717.178,99.09,5
12/25/2013,12/25/2013,1717.179,99.09,1
12/25/2013,12/25/2013,1717.180,99.09,1
12/25/2013,12/25/2013,1718.181,99.10,1
12/25/2013,12/25/2013,1721.182,99.10,1
12/25/2013,12/25/2013,1727.183,99.11,1
12/25/2013,12/25/2013,1727.184,99.11,1
12/25/2013,12/25/2013,1727.185,99.11,1
12/25/2013,12/25/2013,1732.186,99.12,1
12/25/2013,12/25/2013,1732.187,99.12,1
12/25/2013,12/25/2013,1733.188,99.13,1
12/25/2013,12/25/2013,1733.189,99.13,1
12/25/2013,12/25/2013,1733.190,99.13,1
12/25/2013,12/25/2013,1733.191,99.14,1
12/25/2013,12/25/2013,1734.192,99.12,1
12/25/2013,12/25/2013,1735.193,99.13,1
12/25/2013,12/25/2013,1735.194,99.13,1
12/25/2013,12/25/2013,1738.195,99.14,1
12/25/2013,12/25/2013,1738.196,99.14,1
12/25/2013,12/25/2013,1739.197,99.15,1
12/25/2013,12/25/2013,1739.198,99.15,1
12/25/2013,12/25/2013,1739.199,99.15,1
12/25/2013,12/25/2013,1739.200,99.15,1
12/25/2013,12/25/2013,1739.201,99.15,1
12/25/2013,12/25/2013,1739.202,99.15,2
12/25/2013,12/25/2013,1739.203,99.15,1
12/25/2013,12/25/2013,1739.204,99.16,1
12/25/2013,12/25/2013,1739.205,99.16,4
12/25/2013,12/25/2013,1740.206,99.15,1
12/25/2013,12/25/2013,1741.207,99.14,1
12/25/2013,12/25/2013,1742.208,99.15,1
12/25/2013,12/25/2013,1742.209,99.15,1
12/25/2013,12/25/2013,1742.210,99.15,1
12/25/2013,12/25/2013,1742.211,99.16,1
12/25/2013,12/25/2013,1742.212,99.18,1
12/25/2013,12/25/2013,1742.213,99.19,1
12/25/2013,12/25/2013,1743.214,99.19,1
12/25/2013,12/25/2013,1743.215,99.19,2
12/25/2013,12/25/2013,1743.216,99.19,1
12/25/2013,12/25/2013,1743.217,99.20,3
12/25/2013,12/25/2013,1743.218,99.20,1
12/25/2013,12/25/2013,1743.219,99.20,1
12/25/2013,12/25/2013,1743.220,99.20,2
12/25/2013,12/25/2013,1744.221,99.21,1
12/25/2013,12/25/2013,1744.222,99.22,3
12/25/2013,12/25/2013,1744.223,99.22,3
12/25/2013,12/25/2013,1744.224,99.22,1
12/25/2013,12/25/2013,1744.225,99.22,1
12/25/2013,12/25/2013,1744.226,99.23,3
12/25/2013,12/25/2013,1744.227,99.23,5
12/25/2013,12/25/2013,1744.228,99.23,1
12/25/2013,12/25/2013,1744.229,99.23,1
12/25/2013,12/25/2013,1744.230,99.23,1
12/25/2013,12/25/2013,1744.231,99.23,1
12/25/2013,12/25/2013,1744.232,99.23,1
12/25/2013,12/25/2013,1744.233,99.23,1
12/25/2013,12/25/2013,1744.234,99.19,1
12/25/2013,12/25/2013,1744.235,99.19,1
12/25/2013,12/25/2013,1744.236,99.18,1
12/25/2013,12/25/2013,1744.237,99.18,1
12/25/2013,12/25/2013,1744.238,99.18,4
12/25/2013,12/25/2013,1745.239,99.19,1
12/25/2013,12/25/2013,1746.240,99.21,2
12/25/2013,12/25/2013,1746.241,99.21,1
12/25/2013,12/25/2013,1746.242,99.21,1
12/25/2013,12/25/2013,1748.243,99.21,2
12/25/2013,12/25/2013,1749.244,99.21,1
12/25/2013,12/25/2013,1749.245,99.21,1
12/25/2013,12/25/2013,1749.246,99.20,1
12/25/2013,12/25/2013,1749.247,99.20,4
12/25/2013,12/25/2013,1749.248,99.20,2
12/25/2013,12/25/2013,1749.249,99.20,3
12/25/2013,12/25/2013,1752.250,99.20,1
12/25/2013,12/25/2013,1752.251,99.20,1
12/25/2013,12/25/2013,1753.252,99.21,1
12/25/2013,12/25/2013,1753.253,99.21,1
12/25/2013,12/25/2013,1753.254,99.21,1
12/25/2013,12/25/2013,1754.255,99.21,1
12/25/2013,12/25/2013,1754.256,99.21,1
12/25/2013,12/25/2013,1754.257,99.21,1
12/25/2013,12/25/2013,1754.258,99.21,1
12/25/2013,12/25/2013,1755.259,99.21,1
12/25/2013,12/25/2013,1755.260,99.21,1
12/25/2013,12/25/2013,1755.261,99.20,1
12/25/2013,12/25/2013,1755.262,99.20,1
12/25/2013,12/25/2013,1755.263,99.21,1
12/25/2013,12/25/2013,1756.264,99.20,1
12/25/2013,12/25/2013,1756.265,99.19,1
12/25/2013,12/25/2013,1758.266,99.18,1
12/25/2013,12/25/2013,1758.267,99.18,1
12/25/2013,12/25/2013,1800.268,99.18,1
12/25/2013,12/25/2013,1800.269,99.16,1
12/25/2013,12/25/2013,1800.270,99.16,1
12/25/2013,12/25/2013,1800.271,99.16,1
12/25/2013,12/25/2013,1801.272,99.17,1
12/25/2013,12/25/2013,1801.273,99.17,1
12/25/2013,12/25/2013,1802.274,99.17,1
12/25/2013,12/25/2013,1802.275,99.18,1
12/25/2013,12/25/2013,1805.276,99.18,1
12/25/2013,12/25/2013,1806.277,99.16,1
12/25/2013,12/25/2013,1806.278,99.16,1
12/25/2013,12/25/2013,1806.279,99.16,1
12/25/2013,12/25/2013,1806.280,99.15,3
12/25/2013,12/25/2013,1806.281,99.14,1
12/25/2013,12/25/2013,1806.282,99.14,1
12/25/2013,12/25/2013,1806.283,99.15,2
12/25/2013,12/25/2013,1806.284,99.15,1
12/25/2013,12/25/2013,1806.285,99.15,1
12/25/2013,12/25/2013,1806.286,99.15,1
12/25/2013,12/25/2013,1807.287,99.15,1
12/25/2013,12/25/2013,1808.288,99.15,1
12/25/2013,12/25/2013,1809.289,99.16,1
12/25/2013,12/25/2013,1810.290,99.16,1
12/25/2013,12/25/2013,1811.291,99.17,1
12/25/2013,12/25/2013,1812.292,99.15,1
12/25/2013,12/25/2013,1812.293,99.14,1
12/25/2013,12/25/2013,1812.294,99.14,1
12/25/2013,12/25/2013,1812.295,99.15,2
12/25/2013,12/25/2013,1812.296,99.15,1
12/25/2013,12/25/2013,1812.297,99.15,1
12/25/2013,12/25/2013,1812.298,99.15,1
12/25/2013,12/25/2013,1812.299,99.15,4
12/25/2013,12/25/2013,1813.300,99.17,1
12/25/2013,12/25/2013,1813.301,99.17,1
12/25/2013,12/25/2013,1813.302,99.18,1
12/25/2013,12/25/2013,1813.303,99.18,1
12/25/2013,12/25/2013,1813.304,99.18,1
12/25/2013,12/25/2013,1813.305,99.17,1
12/25/2013,12/25/2013,1813.306,99.17,3
12/25/2013,12/25/2013,1813.307,99.16,1
12/25/2013,12/25/2013,1813.308,99.16,1
12/25/2013,12/25/2013,1813.309,99.16,3
12/25/2013,12/25/2013,1813.310,99.16,2
12/25/2013,12/25/2013,1815.311,99.16,1
12/25/2013,12/25/2013,1815.312,99.16,1
12/25/2013,12/25/2013,1815.313,99.16,1
12/25/2013,12/25/2013,1815.314,99.16,1
12/25/2013,12/25/2013,1816.315,99.15,1
12/25/2013,12/25/2013,1816.316,99.15,4
12/25/2013,12/25/2013,1816.317,99.16,1
12/25/2013,12/25/2013,1817.318,99.17,1
12/25/2013,12/25/2013,1817.319,99.18,1
12/25/2013,12/25/2013,1817.320,99.18,1
12/25/2013,12/25/2013,1817.321,99.18,2
12/25/2013,12/25/2013,1817.322,99.19,1
12/25/2013,12/25/2013,1817.323,99.19,1
12/25/2013,12/25/2013,1817.324,99.19,1
12/25/2013,12/25/2013,1817.325,99.19,1
12/25/2013,12/25/2013,1818.326,99.20,1
12/25/2013,12/25/2013,1818.327,99.21,1
12/25/2013,12/25/2013,1818.328,99.21,1
12/25/2013,12/25/2013,1818.329,99.21,1
12/25/2013,12/25/2013,1818.330,99.21,2
12/25/2013,12/25/2013,1818.331,99.20,1
12/25/2013,12/25/2013,1818.332,99.20,1
12/25/2013,12/25/2013,1818.333,99.20,1
12/25/2013,12/25/2013,1818.334,99.20,6
12/25/2013,12/25/2013,1820.335,99.20,2
12/25/2013,12/25/2013,1820.336,99.20,1
12/25/2013,12/25/2013,1820.337,99.20,1
12/25/2013,12/25/2013,1820.338,99.20,1
12/25/2013,12/25/2013,1820.339,99.20,1
12/25/2013,12/25/2013,1821.340,99.20,1
12/25/2013,12/25/2013,1821.341,99.21,1
12/25/2013,12/25/2013,1821.342,99.20,1
12/25/2013,12/25/2013,1821.343,99.20,1
12/25/2013,12/25/2013,1821.344,99.21,2
12/25/2013,12/25/2013,1821.345,99.20,1
12/25/2013,12/25/2013,1822.346,99.21,1
12/25/2013,12/25/2013,1824.347,99.21,1
12/25/2013,12/25/2013,1824.348,99.22,1
12/25/2013,12/25/2013,1825.349,99.22,1
12/25/2013,12/25/2013,1825.350,99.22,1
12/25/2013,12/25/2013,1825.351,99.23,2
12/25/2013,12/25/2013,1825.352,99.23,1
12/25/2013,12/25/2013,1825.353,99.23,2
12/25/2013,12/25/2013,1825.354,99.24,1
12/25/2013,12/25/2013,1825.355,99.24,1
12/25/2013,12/25/2013,1826.356,99.24,1
12/25/2013,12/25/2013,1826.357,99.25,1
12/25/2013,12/25/2013,1826.358,99.25,1
12/25/2013,12/25/2013,1827.359,99.24,1
12/25/2013,12/25/2013,1827.360,99.25,1
12/25/2013,12/25/2013,1828.361,99.25,2
12/25/2013,12/25/2013,1829.362,99.25,2
12/25/2013,12/25/2013,1829.363,99.25,1
12/25/2013,12/25/2013,1829.364,99.25,2
12/25/2013,12/25/2013,1829.365,99.25,1
12/25/2013,12/25/2013,1829.366,99.25,1
12/25/2013,12/25/2013,1829.367,99.25,1
12/25/2013,12/25/2013,1829.368,99.26,1
12/25/2013,12/25/2013,1829.369,99.26,1
12/25/2013,12/25/2013,1829.370,99.26,1
12/25/2013,12/25/2013,1829.371,99.26,1
12/25/2013,12/25/2013,1829.372,99.27,4
12/25/2013,12/25/2013,1829.373,99.27,5
12/25/2013,12/25/2013,1829.374,99.27,2
12/25/2013,12/25/2013,1829.375,99.27,2
12/25/2013,12/25/2013,1829.376,99.27,1
12/25/2013,12/25/2013,1829.377,99.28,1
12/25/2013,12/25/2013,1829.378,99.28,1
12/25/2013,12/25/2013,1829.379,99.28,1
12/25/2013,12/25/2013,1829.380,99.29,1
12/25/2013,12/25/2013,1829.381,99.29,1
12/25/2013,12/25/2013,1829.382,99.29,1
12/25/2013,12/25/2013,1829.383,99.29,1
12/25/2013,12/25/2013,1829.384,99.29,1
12/25/2013,12/25/2013,1829.385,99.29,1
12/25/2013,12/25/2013,1829.386,99.30,1
12/25/2013,12/25/2013,1829.387,99.30,1
12/25/2013,12/25/2013,1829.388,99.30,1
12/25/2013,12/25/2013,1829.389,99.30,1
12/25/2013,12/25/2013,1829.390,99.31,1
12/25/2013,12/25/2013,1829.391,99.31,1
12/25/2013,12/25/2013,1829.392,99.31,1
12/25/2013,12/25/2013,1829.393,99.32,1
12/25/2013,12/25/2013,1829.394,99.32,1
12/25/2013,12/25/2013,1829.395,99.32,1
12/25/2013,12/25/2013,1829.396,99.32,2
12/25/2013,12/25/2013,1829.397,99.32,1
12/25/2013,12/25/2013,1829.398,99.32,1
12/25/2013,12/25/2013,1829.399,99.32,1
12/25/2013,12/25/2013,1829.400,99.32,1
12/25/2013,12/25/2013,1829.401,99.32,1
12/25/2013,12/25/2013,1829.402,99.33,1
12/25/2013,12/25/2013,1829.403,99.33,2
12/25/2013,12/25/2013,1829.404,99.33,1
12/25/2013,12/25/2013,1829.405,99.33,1
12/25/2013,12/25/2013,1829.406,99.33,1
12/25/2013,12/25/2013,1829.407,99.33,1
12/25/2013,12/25/2013,1829.408,99.33,1
12/25/2013,12/25/2013,1829.409,99.34,1
12/25/2013,12/25/2013,1829.410,99.34,1
12/25/2013,12/25/2013,1829.411,99.34,1
12/25/2013,12/25/2013,1829.412,99.34,1
12/25/2013,12/25/2013,1829.413,99.34,1
12/25/2013,12/25/2013,1829.414,99.34,1
12/25/2013,12/25/2013,1829.415,99.34,1
12/25/2013,12/25/2013,1829.416,99.35,1
12/25/2013,12/25/2013,1829.417,99.35,1
12/25/2013,12/25/2013,1829.418,99.35,1
12/25/2013,12/25/2013,1829.419,99.35,1
12/25/2013,12/25/2013,1829.420,99.35,1
12/25/2013,12/25/2013,1829.421,99.35,1
12/25/2013,12/25/2013,1829.422,99.35,1
12/25/2013,12/25/2013,1829.423,99.36,1
12/25/2013,12/25/2013,1829.424,99.36,1
12/25/2013,12/25/2013,1829.425,99.36,1
12/25/2013,12/25/2013,1829.426,99.36,1
12/25/2013,12/25/2013,1829.427,99.36,1
12/25/2013,12/25/2013,1829.428,99.37,1
12/25/2013,12/25/2013,1829.429,99.37,1
12/25/2013,12/25/2013,1829.430,99.37,2
12/25/2013,12/25/2013,1829.431,99.38,1
12/25/2013,12/25/2013,1829.432,99.38,1
12/25/2013,12/25/2013,1829.433,99.38,1
12/25/2013,12/25/2013,1829.434,99.38,1
12/25/2013,12/25/2013,1829.435,99.38,1
12/25/2013,12/25/2013,1829.436,99.38,1
12/25/2013,12/25/2013,1829.437,99.39,1
12/25/2013,12/25/2013,1829.438,99.39,1
12/25/2013,12/25/2013,1829.439,99.39,1
12/25/2013,12/25/2013,1829.440,99.39,1
12/25/2013,12/25/2013,1829.441,99.39,1
12/25/2013,12/25/2013,1829.442,99.39,1
12/25/2013,12/25/2013,1829.443,99.40,1
12/25/2013,12/25/2013,1829.444,99.40,1
12/25/2013,12/25/2013,1829.445,99.40,2
12/25/2013,12/25/2013,1829.446,99.40,1
12/25/2013,12/25/2013,1829.447,99.40,13
12/25/2013,12/25/2013,1829.448,99.40,1
12/25/2013,12/25/2013,1829.449,99.38,1
12/25/2013,12/25/2013,1829.450,99.38,1
12/25/2013,12/25/2013,1829.451,99.38,1
12/25/2013,12/25/2013,1829.452,99.39,1
12/25/2013,12/25/2013,1829.453,99.39,3
12/25/2013,12/25/2013,1829.454,99.40,1
12/25/2013,12/25/2013,1829.455,99.40,1
12/25/2013,12/25/2013,1829.456,99.36,1
12/25/2013,12/25/2013,1829.457,99.40,1
12/25/2013,12/25/2013,1829.458,99.40,1
12/25/2013,12/25/2013,1829.459,99.37,1
12/25/2013,12/25/2013,1829.460,99.38,1
12/25/2013,12/25/2013,1829.461,99.37,1
12/25/2013,12/25/2013,1829.462,99.38,1
12/25/2013,12/25/2013,1829.463,99.37,1
12/25/2013,12/25/2013,1829.464,99.37,1
12/25/2013,12/25/2013,1829.465,99.37,1
12/25/2013,12/25/2013,1829.466,99.37,1
12/25/2013,12/25/2013,1829.467,99.36,1
12/25/2013,12/25/2013,1829.468,99.36,1
12/25/2013,12/25/2013,1829.469,99.37,1
12/25/2013,12/25/2013,1829.470,99.36,1
12/25/2013,12/25/2013,1829.471,99.36,1
12/25/2013,12/25/2013,1829.472,99.38,1
12/25/2013,12/25/2013,1830.473,99.38,1
12/25/2013,12/25/2013,1830.474,99.38,1
12/25/2013,12/25/2013,1830.475,99.39,1
12/25/2013,12/25/2013,1830.476,99.39,1
12/25/2013,12/25/2013,1830.477,99.39,1
12/25/2013,12/25/2013,1830.478,99.39,1
12/25/2013,12/25/2013,1830.479,99.39,1
12/25/2013,12/25/2013,1830.480,99.39,1
12/25/2013,12/25/2013,1830.481,99.40,1
12/25/2013,12/25/2013,1830.482,99.39,1
12/25/2013,12/25/2013,1830.483,99.40,1
12/25/2013,12/25/2013,1830.484,99.40,1
12/25/2013,12/25/2013,1830.485,99.40,1
12/25/2013,12/25/2013,1830.486,99.40,1
12/25/2013,12/25/2013,1830.487,99.40,1
12/25/2013,12/25/2013,1830.488,99.40,1
12/25/2013,12/25/2013,1830.489,99.40,2
12/25/2013,12/25/2013,1830.490,99.40,1
12/25/2013,12/25/2013,1830.491,99.40,4
12/25/2013,12/25/2013,1830.492,99.40,3
12/25/2013,12/25/2013,1830.493,99.38,1
12/25/2013,12/25/2013,1830.494,99.38,1
12/25/2013,12/25/2013,1830.495,99.38,1
12/25/2013,12/25/2013,1830.496,99.38,1
12/25/2013,12/25/2013,1830.497,99.39,1
12/25/2013,12/25/2013,1830.498,99.39,1
12/25/2013,12/25/2013,1830.499,99.40,1
12/25/2013,12/25/2013,1830.500,99.39,1
12/25/2013,12/25/2013,1830.501,99.39,1
12/25/2013,12/25/2013,1830.502,99.40,1
12/25/2013,12/25/2013,1830.503,99.40,2
12/25/2013,12/25/2013,1830.504,99.40,10
12/25/2013,12/25/2013,1830.505,99.40,6
12/25/2013,12/25/2013,1830.506,99.40,1
12/25/2013,12/25/2013,1830.507,99.40,3
12/25/2013,12/25/2013,1830.508,99.40,1
12/25/2013,12/25/2013,1830.509,99.40,2
12/25/2013,12/25/2013,1830.510,99.40,7
12/25/2013,12/25/2013,1830.511,99.40,4
12/25/2013,12/25/2013,1830.512,99.40,1
12/25/2013,12/25/2013,1830.513,99.41,1
12/25/2013,12/25/2013,1830.514,99.41,1
12/25/2013,12/25/2013,1830.515,99.41,1
12/25/2013,12/25/2013,1830.516,99.42,1
12/25/2013,12/25/2013,1830.517,99.42,1
12/25/2013,12/25/2013,1830.518,99.42,1
12/25/2013,12/25/2013,1830.519,99.42,2
12/25/2013,12/25/2013,1830.520,99.43,1
12/25/2013,12/25/2013,1830.521,99.43,1
12/25/2013,12/25/2013,1830.522,99.43,1
12/25/2013,12/25/2013,1830.523,99.41,1
12/25/2013,12/25/2013,1830.524,99.41,1
12/25/2013,12/25/2013,1830.525,99.42,1
12/25/2013,12/25/2013,1830.526,99.42,1
12/25/2013,12/25/2013,1830.527,99.43,1
12/25/2013,12/25/2013,1830.528,99.43,1
12/25/2013,12/25/2013,1830.529,99.44,1
12/25/2013,12/25/2013,1830.530,99.44,1
12/25/2013,12/25/2013,1830.531,99.45,1
12/25/2013,12/25/2013,1830.532,99.45,1
12/25/2013,12/25/2013,1830.533,99.45,1
12/25/2013,12/25/2013,1830.534,99.45,1
12/25/2013,12/25/2013,1830.535,99.45,1
12/25/2013,12/25/2013,1830.536,99.46,2
12/25/2013,12/25/2013,1830.537,99.46,1
12/25/2013,12/25/2013,1830.538,99.46,3
12/25/2013,12/25/2013,1830.539,99.46,1
12/25/2013,12/25/2013,1830.540,99.47,1
12/25/2013,12/25/2013,1830.541,99.47,1
12/25/2013,12/25/2013,1830.542,99.47,2
12/25/2013,12/25/2013,1830.543,99.47,1
12/25/2013,12/25/2013,1830.544,99.48,1
12/25/2013,12/25/2013,1830.545,99.48,5
12/25/2013,12/25/2013,1830.546,99.48,1
12/25/2013,12/25/2013,1830.547,99.48,1
12/25/2013,12/25/2013,1830.548,99.48,2
12/25/2013,12/25/2013,1830.549,99.48,1
12/25/2013,12/25/2013,1830.550,99.49,1
12/25/2013,12/25/2013,1830.551,99.49,1
12/25/2013,12/25/2013,1830.552,99.49,1
12/25/2013,12/25/2013,1830.553,99.48,1
12/25/2013,12/25/2013,1830.554,99.49,1
12/25/2013,12/25/2013,1830.555,99.49,1
12/25/2013,12/25/2013,1830.556,99.49,2
12/25/2013,12/25/2013,1830.557,99.49,1
12/25/2013,12/25/2013,1830.558,99.49,1
12/25/2013,12/25/2013,1830.559,99.49,1
12/25/2013,12/25/2013,1830.560,99.49,1
